STATE_CODE,SHRP_ID,CONSTRUCTION_NO,YEAR_VISITED,VISIT_DATE,MRI,PRECIPITATION,TEMP_MEAN_AVG,FREEZE_INDEX,FREEZE_THAW,REL_HUM_AVG_AVG,AADTT,AGE,H_AC,Eng_Fab,Treated_Base,Treated_Subbase,H_TOT,Days_since_last_MRI
4,0114,1,1998,1998-06-17,0.7495999991893768,225.04,17.5,0.0,27.0,40,4003,6,172.7,False,False,False,477.5,510.0
4,0114,1,1999,1999-11-17,0.8073000013828278,130.0,18.799999237060547,0.0,27.0,30,4878,7,172.7,False,False,False,477.5,518.0
4,0114,1,2000,2000-12-19,0.8547999858856201,100.56,19.299999237060547,0.0,24.0,32,5825,8,172.7,False,False,False,477.5,398.0
4,0114,1,2001,2001-11-23,0.8360000044107437,176.46,19.39999961853028,0.0,40.0,34,6831,9,172.7,False,False,False,477.5,339.0
4,0114,1,2002,2002-02-18,0.8690000037352243,53.65,19.39999961853028,0.0,31.0,27,8716,10,172.7,False,False,False,477.5,87.0
4,0114,2,2002,2002-11-14,0.8663500010967254,53.65,19.39999961853028,0.0,31.0,27,8716,10,185.4,False,False,False,490.2,269.0
4,0114,2,2003,2003-07-24,0.9018400025367737,220.67,19.700000762939453,0.0,21.0,33,8930,11,185.4,False,False,False,490.2,252.0
4,0114,2,2004,2004-06-06,0.8775500014424324,292.28,18.799999237060547,0.0,34.0,35,9150,12,185.4,False,False,False,490.2,318.0
4,0114,2,2005,2005-03-15,0.9490000069141388,415.41,18.700000762939453,0.0,17.0,41,9370,13,185.4,False,False,False,490.2,282.0
4,0114,2,2006,2006-03-27,0.899700003862381,124.92,18.89999961853028,0.0,32.0,31,9589,14,185.4,False,False,False,490.2,377.0
4,0115,1,1994,1994-01-27,0.6572999954223633,161.12,18.5,0.0,49.0,33,1029,2,167.6,False,True,False,383.5,0.0
4,0115,1,1995,1995-02-27,0.6557000041007996,170.69,18.89999961853028,0.0,27.0,36,1686,3,167.6,False,True,False,383.5,396.0
4,0115,1,1997,1997-01-23,0.6611999988555908,228.2,18.799999237060547,0.0,44.0,35,3168,5,167.6,False,True,False,383.5,696.0
4,0115,1,1998,1998-08-06,0.6841000020503998,225.04,17.5,0.0,27.0,40,4003,6,167.6,False,True,False,383.5,560.0
4,0115,1,1999,1999-11-17,0.6760999977588653,130.0,18.799999237060547,0.0,27.0,30,4878,7,167.6,False,True,False,383.5,468.0
4,0115,1,2000,2000-12-19,0.6873999953269958,100.56,19.299999237060547,0.0,24.0,32,5825,8,167.6,False,True,False,383.5,398.0
4,0115,2,2001,2001-11-06,0.7730000078678132,176.46,19.39999961853028,0.0,40.0,34,6831,9,167.6,False,True,False,383.5,322.0
4,0115,2,2002,2002-02-20,0.7971000015735626,53.65,19.39999961853028,0.0,31.0,27,8716,10,167.6,False,True,False,383.5,106.0
4,0115,3,2003,2003-03-02,0.785700011253357,220.67,19.700000762939453,0.0,21.0,33,8930,11,167.6,False,True,False,383.5,375.0
4,0115,3,2004,2004-03-10,0.954399996995926,292.28,18.799999237060547,0.0,34.0,35,9150,12,167.6,False,True,False,383.5,374.0
4,0115,3,2005,2005-03-15,1.106599998474121,415.41,18.700000762939453,0.0,17.0,41,9370,13,167.6,False,True,False,383.5,370.0
4,0115,3,2006,2006-03-27,2.025099992752075,124.92,18.89999961853028,0.0,32.0,31,9589,14,167.6,False,True,False,383.5,377.0
4,0116,1,1994,1994-01-27,0.6736999928951264,161.12,18.5,0.0,49.0,33,1029,2,101.6,False,True,False,408.9,0.0
4,0116,1,1995,1995-02-27,0.6952999949455261,170.69,18.89999961853028,0.0,27.0,36,1686,3,101.6,False,True,False,408.9,396.0
4,0116,1,1997,1997-01-23,0.7118000149726867,228.2,18.799999237060547,0.0,44.0,35,3168,5,101.6,False,True,False,408.9,696.0
4,0116,1,1998,1998-08-06,0.7080500036478043,225.04,17.5,0.0,27.0,40,4003,6,101.6,False,True,False,408.9,560.0
4,0116,1,1999,1999-11-17,0.7282999932765961,130.0,18.799999237060547,0.0,27.0,30,4878,7,101.6,False,True,False,408.9,468.0
4,0116,1,2000,2000-12-19,0.7371000111103059,100.56,19.299999237060547,0.0,24.0,32,5825,8,101.6,False,True,False,408.9,398.0
4,0116,2,2001,2001-11-06,0.8061999917030334,176.46,19.39999961853028,0.0,40.0,34,6831,9,101.6,False,True,False,408.9,322.0
4,0116,2,2002,2002-02-20,1.1343000054359436,53.65,19.39999961853028,0.0,31.0,27,8716,10,101.6,False,True,False,408.9,106.0
4,0116,3,2003,2003-03-02,0.8306000053882598,220.67,19.700000762939453,0.0,21.0,33,8930,11,114.3,False,True,False,421.6,375.0
4,0116,3,2004,2004-03-10,0.925600004196167,292.28,18.799999237060547,0.0,34.0,35,9150,12,114.3,False,True,False,421.6,374.0
4,0116,3,2005,2005-03-15,0.9035000085830688,415.41,18.700000762939453,0.0,17.0,41,9370,13,114.3,False,True,False,421.6,370.0
4,0116,3,2006,2006-03-27,0.992299997806549,124.92,18.89999961853028,0.0,32.0,31,9589,14,114.3,False,True,False,421.6,377.0
4,0117,1,1994,1994-01-27,0.635099995136261,161.12,18.5,0.0,49.0,33,1029,2,188.0,False,True,False,396.3,0.0
4,0117,1,1995,1995-02-27,0.6137999951839447,170.69,18.89999961853028,0.0,27.0,36,1686,3,188.0,False,True,False,396.3,396.0
4,0117,1,1997,1997-01-23,0.6321999967098236,228.2,18.799999237060547,0.0,44.0,35,3168,5,188.0,False,True,False,396.3,696.0
4,0117,1,1998,1998-08-06,0.642450001835823,225.04,17.5,0.0,27.0,40,4003,6,188.0,False,True,False,396.3,560.0
4,0117,1,1999,1999-11-17,0.6331000030040741,130.0,18.799999237060547,0.0,27.0,30,4878,7,188.0,False,True,False,396.3,468.0
4,0117,1,2000,2000-12-19,0.6360000014305114,100.56,19.299999237060547,0.0,24.0,32,5825,8,188.0,False,True,False,396.3,398.0
4,0117,2,2001,2001-11-06,0.6978000044822692,176.46,19.39999961853028,0.0,40.0,34,6831,9,188.0,False,True,False,396.3,322.0
4,0117,2,2002,2002-02-20,0.7202000021934509,53.65,19.39999961853028,0.0,31.0,27,8716,10,188.0,False,True,False,396.3,106.0
4,0117,3,2003,2003-03-02,0.9564999878406524,220.67,19.700000762939453,0.0,21.0,33,8930,11,188.0,False,True,False,396.3,375.0
4,0117,3,2004,2004-03-10,0.704200005531311,292.28,18.799999237060547,0.0,34.0,35,9150,12,188.0,False,True,False,396.3,374.0
4,0117,3,2005,2005-03-15,0.9842000007629396,415.41,18.700000762939453,0.0,17.0,41,9370,13,188.0,False,True,False,396.3,370.0
4,0117,3,2006,2006-03-27,1.1323000013828275,124.92,18.89999961853028,0.0,32.0,31,9589,14,188.0,False,True,False,396.3,377.0
4,0118,1,1994,1994-01-27,0.8186000049114227,161.12,18.5,0.0,49.0,33,1029,2,99.1,False,True,False,398.8,0.0
4,0118,1,1995,1995-02-27,0.7662000000476837,170.69,18.89999961853028,0.0,27.0,36,1686,3,99.1,False,True,False,398.8,396.0
4,0118,1,1997,1997-01-23,0.8185000121593475,228.2,18.799999237060547,0.0,44.0,35,3168,5,99.1,False,True,False,398.8,696.0
4,0118,1,1998,1998-08-06,0.8007000029087067,225.04,17.5,0.0,27.0,40,4003,6,99.1,False,True,False,398.8,560.0
4,0118,1,1999,1999-11-17,0.8412999868392944,130.0,18.799999237060547,0.0,27.0,30,4878,7,99.1,False,True,False,398.8,468.0
4,0118,1,2000,2000-12-19,0.8737000107765197,100.56,19.299999237060547,0.0,24.0,32,5825,8,99.1,False,True,False,398.8,398.0
4,0118,2,2001,2001-11-06,1.05139998793602,176.46,19.39999961853028,0.0,40.0,34,6831,9,99.1,False,True,False,398.8,322.0
4,0118,2,2002,2002-02-20,1.0901000201702118,53.65,19.39999961853028,0.0,31.0,27,8716,10,99.1,False,True,False,398.8,106.0
4,0118,3,2003,2003-03-02,0.9117999970912932,220.67,19.700000762939453,0.0,21.0,33,8930,11,111.8,False,True,False,411.5,375.0
4,0118,3,2004,2004-03-10,0.9891999900341032,292.28,18.799999237060547,0.0,34.0,35,9150,12,111.8,False,True,False,411.5,374.0
4,0118,3,2005,2005-03-15,0.9251999974250792,415.41,18.700000762939453,0.0,17.0,41,9370,13,111.8,False,True,False,411.5,370.0
4,0118,3,2006,2006-03-27,0.9607999920845032,124.92,18.89999961853028,0.0,32.0,31,9589,14,111.8,False,True,False,411.5,377.0
4,0119,1,1994,1994-01-27,0.8828999996185303,161.12,18.5,0.0,49.0,33,1029,2,160.0,False,True,False,381.0,0.0
4,0119,1,1995,1995-02-27,0.8280000030994416,170.69,18.89999961853028,0.0,27.0,36,1686,3,160.0,False,True,False,381.0,396.0
4,0119,1,1997,1997-01-23,0.8930999994277954,228.2,18.799999237060547,0.0,44.0,35,3168,5,160.0,False,True,False,381.0,696.0
4,0119,1,1998,1998-08-06,0.9729000002145768,225.04,17.5,0.0,27.0,40,4003,6,160.0,False,True,False,381.0,560.0
4,0119,1,1999,1999-11-17,0.9317000031471252,130.0,18.799999237060547,0.0,27.0,30,4878,7,160.0,False,True,False,381.0,468.0
4,0119,1,2000,2000-12-19,1.0096000015735629,100.56,19.299999237060547,0.0,24.0,32,5825,8,160.0,False,True,False,381.0,398.0
4,0119,1,2001,2001-11-06,1.1395000159740447,176.46,19.39999961853028,0.0,40.0,34,6831,9,160.0,False,True,False,381.0,322.0
4,0119,1,2002,2002-02-20,1.0558999955654145,53.65,19.39999961853028,0.0,31.0,27,8716,10,160.0,False,True,False,381.0,106.0
4,0119,2,2003,2003-03-02,0.9714999914169312,220.67,19.700000762939453,0.0,21.0,33,8930,11,160.0,False,True,False,381.0,375.0
4,0119,2,2004,2004-03-10,0.96489999294281,292.28,18.799999237060547,0.0,34.0,35,9150,12,160.0,False,True,False,381.0,374.0
4,0119,2,2005,2005-03-15,1.2554999947547911,415.41,18.700000762939453,0.0,17.0,41,9370,13,160.0,False,True,False,381.0,370.0
4,0119,2,2006,2006-03-27,1.3917999982833862,124.92,18.89999961853028,0.0,32.0,31,9589,14,160.0,False,True,False,381.0,377.0
4,0120,1,1994,1994-01-27,0.90660001039505,161.12,18.5,0.0,49.0,33,1029,2,101.6,False,True,False,403.8,0.0
4,0120,1,1995,1995-02-27,0.8995000004768372,170.69,18.89999961853028,0.0,27.0,36,1686,3,101.6,False,True,False,403.8,396.0
4,0120,1,1997,1997-01-23,0.9857000112533568,228.2,18.799999237060547,0.0,44.0,35,3168,5,101.6,False,True,False,403.8,696.0
4,0120,1,1998,1998-08-06,0.973149996995926,225.04,17.5,0.0,27.0,40,4003,6,101.6,False,True,False,403.8,560.0
4,0120,1,1999,1999-11-17,1.0495999991893767,130.0,18.799999237060547,0.0,27.0,30,4878,7,101.6,False,True,False,403.8,468.0
4,0120,1,2000,2000-12-19,1.04799998998642,100.56,19.299999237060547,0.0,24.0,32,5825,8,101.6,False,True,False,403.8,398.0
4,0120,1,2001,2001-11-06,1.0181999981403351,176.46,19.39999961853028,0.0,40.0,34,6831,9,101.6,False,True,False,403.8,322.0
4,0120,1,2002,2002-02-20,1.066299992799759,53.65,19.39999961853028,0.0,31.0,27,8716,10,101.6,False,True,False,403.8,106.0
4,0120,2,2003,2003-03-02,1.0138999938964846,220.67,19.700000762939453,0.0,21.0,33,8930,11,114.3,False,True,False,416.5,375.0
4,0120,2,2004,2004-03-10,1.0316000103950502,292.28,18.799999237060547,0.0,34.0,35,9150,12,114.3,False,True,False,416.5,374.0
4,0120,2,2005,2005-03-15,1.0262999951839449,415.41,18.700000762939453,0.0,17.0,41,9370,13,114.3,False,True,False,416.5,370.0
4,0120,2,2006,2006-03-27,1.0508000016212464,124.92,18.89999961853028,0.0,32.0,31,9589,14,114.3,False,True,False,416.5,377.0
4,0121,1,1994,1994-01-27,0.7274999916553497,161.12,18.5,0.0,49.0,33,1029,2,104.1,False,True,False,510.5,0.0
4,0121,1,1995,1995-02-27,0.7268000006675721,170.69,18.89999961853028,0.0,27.0,36,1686,3,104.1,False,True,False,510.5,396.0
4,0121,1,1997,1997-01-23,0.7447000026702881,228.2,18.799999237060547,0.0,44.0,35,3168,5,104.1,False,True,False,510.5,696.0
4,0121,1,1998,1998-08-06,0.7651500046253203,225.04,17.5,0.0,27.0,40,4003,6,104.1,False,True,False,510.5,560.0
4,0121,1,1999,1999-11-17,0.7789000034332275,130.0,18.799999237060547,0.0,27.0,30,4878,7,104.1,False,True,False,510.5,468.0
4,0121,1,2000,2000-12-19,0.7555000066757203,100.56,19.299999237060547,0.0,24.0,32,5825,8,104.1,False,True,False,510.5,398.0
4,0121,1,2001,2001-11-06,0.7579999923706054,176.46,19.39999961853028,0.0,40.0,34,6831,9,104.1,False,True,False,510.5,322.0
4,0121,1,2002,2002-02-20,0.8416999995708465,53.65,19.39999961853028,0.0,31.0,27,8716,10,104.1,False,True,False,510.5,106.0
4,0121,2,2003,2003-03-02,0.8656999886035919,220.67,19.700000762939453,0.0,21.0,33,8930,11,116.8,False,True,False,523.1999999999999,375.0
4,0121,2,2004,2004-03-10,0.8973000109195709,292.28,18.799999237060547,0.0,34.0,35,9150,12,116.8,False,True,False,523.1999999999999,374.0
4,0121,2,2005,2005-03-15,0.8519999980926514,415.41,18.700000762939453,0.0,17.0,41,9370,13,116.8,False,True,False,523.1999999999999,370.0
4,0121,2,2006,2006-03-27,0.8870999932289123,124.92,18.89999961853028,0.0,32.0,31,9589,14,116.8,False,True,False,523.1999999999999,377.0
4,0122,1,1994,1994-01-27,0.9331000089645386,161.12,18.5,0.0,49.0,33,1029,2,106.7,False,True,False,464.8,0.0
4,0122,1,1995,1995-02-27,0.913400000333786,170.69,18.89999961853028,0.0,27.0,36,1686,3,106.7,False,True,False,464.8,396.0
4,0122,1,1997,1997-01-23,1.0020000159740448,228.2,18.799999237060547,0.0,44.0,35,3168,5,106.7,False,True,False,464.8,696.0
4,0122,1,1998,1998-08-06,0.9684999972581864,225.04,17.5,0.0,27.0,40,4003,6,106.7,False,True,False,464.8,560.0
4,0122,1,1999,1999-11-17,1.124500000476837,130.0,18.799999237060547,0.0,27.0,30,4878,7,106.7,False,True,False,464.8,468.0
4,0122,1,2000,2000-12-19,1.0356000006198882,100.56,19.299999237060547,0.0,24.0,32,5825,8,106.7,False,True,False,464.8,398.0
4,0122,2,2001,2001-11-06,1.003699994087219,176.46,19.39999961853028,0.0,40.0,34,6831,9,106.7,False,True,False,464.8,322.0
4,0122,2,2002,2002-02-20,1.036800003051758,53.65,19.39999961853028,0.0,31.0,27,8716,10,106.7,False,True,False,464.8,106.0
4,0122,3,2003,2003-03-02,1.037099999189377,220.67,19.700000762939453,0.0,21.0,33,8930,11,119.4,False,True,False,477.5,375.0
4,0122,3,2004,2004-03-10,1.1120999991893767,292.28,18.799999237060547,0.0,34.0,35,9150,12,119.4,False,True,False,477.5,374.0
4,0122,3,2005,2005-03-15,1.055299985408783,415.41,18.700000762939453,0.0,17.0,41,9370,13,119.4,False,True,False,477.5,370.0
4,0122,3,2006,2006-03-27,1.1019999861717222,124.92,18.89999961853028,0.0,32.0,31,9589,14,119.4,False,True,False,477.5,377.0
4,0123,1,1994,1994-01-27,0.70799999833107,161.12,18.5,0.0,49.0,33,1029,2,172.7,False,True,False,469.9,0.0
4,0123,1,1995,1995-02-27,0.6686999917030334,170.69,18.89999961853028,0.0,27.0,36,1686,3,172.7,False,True,False,469.9,396.0
4,0123,1,1997,1997-01-23,0.7351999998092651,228.2,18.799999237060547,0.0,44.0,35,3168,5,172.7,False,True,False,469.9,696.0
4,0123,1,1998,1998-08-06,0.7273999989032744,225.04,17.5,0.0,27.0,40,4003,6,172.7,False,True,False,469.9,560.0
4,0123,1,1999,1999-11-17,0.7588999986648559,130.0,18.799999237060547,0.0,27.0,30,4878,7,172.7,False,True,False,469.9,468.0
4,0123,1,2000,2000-12-19,0.7595999896526336,100.56,19.299999237060547,0.0,24.0,32,5825,8,172.7,False,True,False,469.9,398.0
4,0123,2,2001,2001-11-06,0.8492999970912933,176.46,19.39999961853028,0.0,40.0,34,6831,9,172.7,False,True,False,469.9,322.0
4,0123,2,2002,2002-02-20,0.7638000130653382,53.65,19.39999961853028,0.0,31.0,27,8716,10,172.7,False,True,False,469.9,106.0
4,0123,3,2003,2003-03-02,0.7448000013828278,220.67,19.700000762939453,0.0,21.0,33,8930,11,172.7,False,True,False,469.9,375.0
4,0123,3,2004,2004-03-10,1.0318000197410584,292.28,18.799999237060547,0.0,34.0,35,9150,12,172.7,False,True,False,469.9,374.0
4,0123,3,2005,2005-03-15,0.8642999947071076,415.41,18.700000762939453,0.0,17.0,41,9370,13,172.7,False,True,False,469.9,370.0
4,0123,3,2006,2006-03-27,1.2528999865055084,124.92,18.89999961853028,0.0,32.0,31,9589,14,172.7,False,True,False,469.9,377.0
4,0124,1,1994,1994-01-27,0.5501000046730041,161.12,18.5,0.0,49.0,33,1029,2,170.2,False,True,False,571.5,0.0
4,0124,1,1995,1995-02-27,0.5313999980688096,170.69,18.89999961853028,0.0,27.0,36,1686,3,170.2,False,True,False,571.5,396.0
4,0124,1,1997,1997-01-23,0.5708000063896179,228.2,18.799999237060547,0.0,44.0,35,3168,5,170.2,False,True,False,571.5,696.0
4,0124,1,1998,1998-08-06,0.5667999967932702,225.04,17.5,0.0,27.0,40,4003,6,170.2,False,True,False,571.5,560.0
4,0124,1,1999,1999-11-17,0.5852999985218048,130.0,18.799999237060547,0.0,27.0,30,4878,7,170.2,False,True,False,571.5,468.0
4,0124,1,2000,2000-12-19,0.6060000002384186,100.56,19.299999237060547,0.0,24.0,32,5825,8,170.2,False,True,False,571.5,398.0
4,0124,2,2001,2001-11-06,0.6936000019311905,176.46,19.39999961853028,0.0,40.0,34,6831,9,170.2,False,True,False,571.5,322.0
4,0124,2,2002,2002-02-20,0.7414999902248383,53.65,19.39999961853028,0.0,31.0,27,8716,10,170.2,False,True,False,571.5,106.0
4,0124,2,2003,2003-03-02,0.8883999824523926,220.67,19.700000762939453,0.0,21.0,33,8930,11,170.2,False,True,False,571.5,375.0
4,0124,2,2004,2004-03-10,0.9917999923229216,292.28,18.799999237060547,0.0,34.0,35,9150,12,170.2,False,True,False,571.5,374.0
4,0124,2,2005,2005-03-15,1.268699985742569,415.41,18.700000762939453,0.0,17.0,41,9370,13,170.2,False,True,False,571.5,370.0
4,0124,2,2006,2006-03-27,1.3147000074386597,124.92,18.89999961853028,0.0,32.0,31,9589,14,170.2,False,True,False,571.5,377.0
4,0161,1,1994,1994-01-27,1.1735999941825868,161.12,18.5,0.0,49.0,33,1029,2,144.8,False,False,False,241.3,0.0
4,0161,1,1995,1995-02-27,1.1541999936103822,170.69,18.89999961853028,0.0,27.0,36,1686,3,144.8,False,False,False,241.3,396.0
4,0161,1,1997,1997-01-23,1.1862000107765198,228.2,18.799999237060547,0.0,44.0,35,3168,5,144.8,False,False,False,241.3,696.0
4,0161,1,1998,1998-08-06,1.1487500011920928,225.04,17.5,0.0,27.0,40,4003,6,144.8,False,False,False,241.3,560.0
4,0161,1,1999,1999-11-17,1.1956000089645389,130.0,18.799999237060547,0.0,27.0,30,4878,7,144.8,False,False,False,241.3,468.0
4,0161,1,2000,2000-12-19,1.2128999948501586,100.56,19.299999237060547,0.0,24.0,32,5825,8,144.8,False,False,False,241.3,398.0
4,0161,2,2001,2001-11-06,1.221399998664856,176.46,19.39999961853028,0.0,40.0,34,6831,9,144.8,False,False,False,241.3,322.0
4,0161,2,2002,2002-02-20,1.4139999985694884,53.65,19.39999961853028,0.0,31.0,27,8716,10,144.8,False,False,False,241.3,106.0
4,0161,3,2003,2003-03-02,1.1421999871730804,220.67,19.700000762939453,0.0,21.0,33,8930,11,157.5,False,False,False,254.0,375.0
4,0161,3,2004,2004-03-10,1.1479000091552731,292.28,18.799999237060547,0.0,34.0,35,9150,12,157.5,False,False,False,254.0,374.0
4,0161,3,2005,2005-03-15,1.1888000130653382,415.41,18.700000762939453,0.0,17.0,41,9370,13,157.5,False,False,False,254.0,370.0
4,0161,3,2006,2006-03-27,1.236299991607666,124.92,18.89999961853028,0.0,32.0,31,9589,14,157.5,False,False,False,254.0,377.0
4,0162,1,1994,1994-01-27,1.2080000042915344,161.12,18.5,0.0,49.0,33,1029,2,215.9,False,False,False,215.9,0.0
4,0162,1,1995,1995-02-27,1.1972000002861023,170.69,18.89999961853028,0.0,27.0,36,1686,3,215.9,False,False,False,215.9,396.0
4,0162,1,1997,1997-01-23,1.236799991130829,228.2,18.799999237060547,0.0,44.0,35,3168,5,215.9,False,False,False,215.9,696.0
4,0162,1,1998,1998-08-06,1.2345999896526336,225.04,17.5,0.0,27.0,40,4003,6,215.9,False,False,False,215.9,560.0
4,0162,1,1999,1999-11-17,1.2638999938964843,130.0,18.799999237060547,0.0,27.0,30,4878,7,215.9,False,False,False,215.9,468.0
4,0162,1,2000,2000-12-19,1.2424999952316282,100.56,19.299999237060547,0.0,24.0,32,5825,8,215.9,False,False,False,215.9,398.0
4,0162,1,2001,2001-11-06,1.2514999985694883,176.46,19.39999961853028,0.0,40.0,34,6831,9,215.9,False,False,False,215.9,322.0
4,0162,1,2002,2002-02-20,1.2542999982833862,53.65,19.39999961853028,0.0,31.0,27,8716,10,215.9,False,False,False,215.9,106.0
4,0162,2,2003,2003-03-02,1.114500004053116,220.67,19.700000762939453,0.0,21.0,33,8930,11,228.6,False,False,False,228.6,375.0
4,0162,2,2004,2004-03-10,1.1942000031471252,292.28,18.799999237060547,0.0,34.0,35,9150,12,228.6,False,False,False,228.6,374.0
4,0162,2,2005,2005-03-15,1.1575000047683717,415.41,18.700000762939453,0.0,17.0,41,9370,13,228.6,False,False,False,228.6,370.0
4,0162,2,2006,2006-03-27,1.1979999899864198,124.92,18.89999961853028,0.0,32.0,31,9589,14,228.6,False,False,False,228.6,377.0
4,0501,1,1990,1990-05-30,1.2354000061750412,228.98,21.700000762939453,0.0,19.0,38,8047,23,127.0,False,False,False,487.7,0.0
4,0501,1,1992,1992-01-15,1.2258750051259997,424.41,21.600000381469727,0.0,15.0,43,9157,25,127.0,False,False,False,487.7,595.0
4,0501,1,1993,1993-02-22,1.3558000087738038,257.09,21.600000381469727,0.0,6.0,43,9491,26,127.0,False,False,False,487.7,404.0
4,0502,1,1990,1990-02-05,2.0117000222206114,228.98,21.700000762939453,0.0,19.0,38,8047,23,129.6,False,False,False,503.0,0.0
4,0502,2,1990,1990-09-21,1.3620999991893767,228.98,21.700000762939453,0.0,19.0,38,8047,23,162.6,False,False,False,536.0,228.0
4,0502,2,1992,1992-01-15,1.5176250040531158,424.41,21.600000381469727,0.0,15.0,43,9157,25,162.6,False,False,False,536.0,481.0
4,0502,2,1993,1993-02-22,1.4190999984741213,257.09,21.600000381469727,0.0,6.0,43,9491,26,162.6,False,False,False,536.0,404.0
4,0502,2,1997,1997-07-07,1.8089499950408936,135.36,22.600000381469727,0.0,10.0,34,12367,30,162.6,False,False,False,536.0,1596.0
4,0502,3,1998,1998-12-11,2.003300023078918,264.97,21.39999961853028,0.0,10.0,39,13207,31,165.1,False,False,False,538.5,522.0
4,0502,3,1999,1999-11-11,2.361299991607666,99.11,22.799999237060547,0.0,2.0,29,14125,32,165.1,False,False,False,538.5,335.0
4,0502,3,2000,2000-12-06,2.426699995994568,133.32,23.0,0.0,4.0,33,14884,33,165.1,False,False,False,538.5,391.0
4,0502,4,2001,2001-11-15,2.661800003051758,238.11,22.89999961853028,0.0,10.0,35,15561,34,167.6,False,False,False,541.0,344.0
4,0502,5,2002,2002-11-04,2.7623000383377074,93.23,23.0,0.0,7.0,27,16349,35,167.6,False,False,False,541.0,354.0
4,0502,6,2004,2004-07-11,2.8192999958992004,147.04,22.39999961853028,0.0,9.0,34,18129,37,170.1,False,False,False,543.5,615.0
4,0502,6,2006,2006-03-24,3.663100028038025,160.63,22.600000381469727,0.0,3.0,31,19915,39,170.1,False,False,False,543.5,621.0
4,0502,6,2008,2008-09-11,3.848499989509583,364.88,22.100000381469727,0.0,10.0,36,22187,41,170.1,False,False,False,543.5,902.0
4,0503,1,1990,1990-02-05,1.6876999974250793,228.98,21.700000762939453,0.0,19.0,38,8047,23,127.0,False,False,False,548.6,0.0
4,0503,2,1990,1990-09-21,0.9457000017166136,228.98,21.700000762939453,0.0,19.0,38,8047,23,226.1,False,False,False,647.7,228.0
4,0503,2,1992,1992-01-15,0.9700999975204468,424.41,21.600000381469727,0.0,15.0,43,9157,25,226.1,False,False,False,647.7,481.0
4,0503,2,1993,1993-02-22,0.954999989271164,257.09,21.600000381469727,0.0,6.0,43,9491,26,226.1,False,False,False,647.7,404.0
4,0503,2,1997,1997-07-07,1.0562999993562698,135.36,22.600000381469727,0.0,10.0,34,12367,30,226.1,False,False,False,647.7,1596.0
4,0503,3,1998,1998-12-11,1.0771000146865846,264.97,21.39999961853028,0.0,10.0,39,13207,31,228.6,False,False,False,650.2,522.0
4,0503,3,1999,1999-11-11,1.151800000667572,99.11,22.799999237060547,0.0,2.0,29,14125,32,228.6,False,False,False,650.2,335.0
4,0503,3,2000,2000-12-06,1.256000006198883,133.32,23.0,0.0,4.0,33,14884,33,228.6,False,False,False,650.2,391.0
4,0503,3,2001,2001-11-15,1.4640999913215635,238.11,22.89999961853028,0.0,10.0,35,15561,34,228.6,False,False,False,650.2,344.0
4,0503,4,2002,2002-11-04,1.4274999976158145,93.23,23.0,0.0,7.0,27,16349,35,228.6,False,False,False,650.2,354.0
4,0503,5,2004,2004-07-11,1.6367999911308289,147.04,22.39999961853028,0.0,9.0,34,18129,37,231.1,False,False,False,652.7,615.0
4,0503,5,2006,2006-03-24,1.9157999753952024,160.63,22.600000381469727,0.0,3.0,31,19915,39,231.1,False,False,False,652.7,621.0
4,0503,5,2008,2008-09-11,2.304900026321411,364.88,22.100000381469727,0.0,10.0,36,22187,41,231.1,False,False,False,652.7,902.0
4,0504,1,1990,1990-02-05,1.552899992465973,228.98,21.700000762939453,0.0,19.0,38,8047,23,127.0,False,False,False,574.0,0.0
4,0504,2,1990,1990-09-21,1.1960000038146972,228.98,21.700000762939453,0.0,19.0,38,8047,23,231.1,False,False,False,678.1,228.0
4,0504,2,1992,1992-01-15,1.262200003862381,424.41,21.600000381469727,0.0,15.0,43,9157,25,231.1,False,False,False,678.1,481.0
4,0504,2,1993,1993-02-22,1.2262999951839446,257.09,21.600000381469727,0.0,6.0,43,9491,26,231.1,False,False,False,678.1,404.0
4,0504,2,1997,1997-07-07,1.2678999960422517,135.36,22.600000381469727,0.0,10.0,34,12367,30,231.1,False,False,False,678.1,1596.0
4,0504,3,1998,1998-12-11,1.276699995994568,264.97,21.39999961853028,0.0,10.0,39,13207,31,233.6,False,False,False,680.6,522.0
4,0504,3,1999,1999-11-11,1.2910000085830688,99.11,22.799999237060547,0.0,2.0,29,14125,32,233.6,False,False,False,680.6,335.0
4,0504,3,2000,2000-12-06,1.314300012588501,133.32,23.0,0.0,4.0,33,14884,33,233.6,False,False,False,680.6,391.0
4,0504,3,2001,2001-11-15,1.3021999835968017,238.11,22.89999961853028,0.0,10.0,35,15561,34,233.6,False,False,False,680.6,344.0
4,0504,4,2002,2002-11-04,1.362000012397766,93.23,23.0,0.0,7.0,27,16349,35,233.6,False,False,False,680.6,354.0
4,0504,5,2004,2004-07-11,1.3638999998569488,147.04,22.39999961853028,0.0,9.0,34,18129,37,236.1,False,False,False,683.1,615.0
4,0504,5,2006,2006-03-24,1.4949000000953674,160.63,22.600000381469727,0.0,3.0,31,19915,39,236.1,False,False,False,683.1,621.0
4,0504,5,2008,2008-09-11,1.700700008869171,364.88,22.100000381469727,0.0,10.0,36,22187,41,236.1,False,False,False,683.1,902.0
